id,val_1,val_2,val_3,id_node,type,index,id_parent
3143,36,5000,0,1776,2,0,1776
3144,40,12500,0,1776,2,1,1776
3145,13157,0,0,1776,5,2,1776
3146,49,12500,0,1777,2,0,1777
3147,40,5000,0,1777,2,1,1777
3148,13161,0,0,1777,5,2,1777
3149,49,11500,0,1778,2,0,1778
3150,40,6000,0,1778,2,1,1778
3151,13161,0,0,1778,5,2,1778
3152,49,10500,0,1779,2,0,1779
3153,40,7000,0,1779,2,1,1779
3154,13161,0,0,1779,5,2,1779
3155,49,9500,0,1780,2,0,1780
3156,40,8000,0,1780,2,1,1780
3157,13161,0,0,1780,5,2,1780
3158,49,7000,0,1781,2,0,1781
3159,40,10500,0,1781,2,1,1781
3160,13161,0,0,1781,5,2,1781
3161,49,6000,0,1782,2,0,1782
3162,40,11500,0,1782,2,1,1782
3163,13161,0,0,1782,5,2,1782
3164,49,5000,0,1783,2,0,1783
3165,40,12500,0,1783,2,1,1783
3166,13161,0,0,1783,5,2,1783
3167,32,17500,0,1784,2,0,1784
3168,13176,0,0,1784,5,1,1784
3169,40,17500,0,1785,2,0,1785
3170,13172,0,0,1785,5,1,1785
3171,36,17500,0,1786,2,0,1786
3172,13170,0,0,1786,5,1,1786
3173,49,17500,0,1787,2,0,1787
3174,13171,0,0,1787,5,1,1787
3175,1032,1,0,1788,13,0,1788
3176,1033,1,0,1789,13,0,1789
3177,3,0,0,1789,3,1,1789
3178,5,0,0,1789,9,2,1789
3179,1034,1,0,1790,13,0,1790
3180,4,0,0,1790,3,1,1790
3181,6,0,0,1790,9,2,1790
3182,1035,1,0,1791,13,0,1791
3183,1018,800,0,1792,13,0,1792
3184,1020,800,0,1793,13,0,1793
3185,1016,800,0,1794,13,0,1794
3186,845,0,0,1726,14,2,1726
3187,3,0,0,1795,3,0,1795
3188,5,0,0,1795,7,1,1795
3189,1037,400,0,1796,13,0,1796
3195,1043,0,0,1795,13,2,1795
3196,0,0,0,1798,0,0,1798
3197,2015,0,0,1798,4,1,1798
3198,125,0,0,1798,10,2,1798
3199,1,400,0,1798,7,3,1798
3200,0,0,0,1799,0,0,1799
3201,13145,0,0,1799,4,1,1799
3202,200,0,0,1799,10,2,1799
3203,3,400,0,1799,7,3,1799
3204,24,0,0,1800,1,0,1800
3205,0,0,0,1801,0,0,1801
3206,690,0,0,1801,14,1,1801
3207,705,0,0,1798,14,4,1798
3208,720,0,0,1799,14,4,1799
3224,9,0,0,1726,8,3,1726
3225,865,0,0,1727,14,2,1727
3226,2015,0,0,1805,4,0,1805
3227,125,0,0,1805,10,1,1805
3228,1,0,0,1805,7,2,1805
3229,865,0,0,1805,14,3,1805
3230,4,0,0,1805,3,4,1805
3231,13145,0,0,1806,4,0,1806
3232,200,0,0,1806,10,1,1806
3233,3,0,0,1806,7,2,1806
3234,880,0,0,1806,14,3,1806
3235,4,0,0,1806,3,4,1806
3236,850,0,0,1807,14,0,1807
3237,4,0,0,1807,3,1,1807
3238,1,7,0,1808,6,0,1808
3239,12,0,0,1808,9,1,1808
3241,0,-99999,0,1809,11,0,1809
3245,140,0,0,1810,1,0,1810
3246,3,0,0,1810,3,1,1810
3247,0,0,0,1811,0,0,1811
3248,1045,9999999,0,1812,13,0,1812
3250,4,0,0,1813,3,0,1813
3251,66892,0,0,1813,12,1,1813
3252,3,0,0,1792,3,1,1792
3253,3,0,0,1793,3,1,1793
3254,3,0,0,1794,3,1,1794
3255,0,0,0,1814,0,0,1814
3256,0,0,0,1815,0,0,1815
3257,0,0,0,1816,0,0,1816
3258,2,0,0,1817,1,0,1817
3259,4,0,0,1818,1,0,1818
3260,3,0,0,1819,1,0,1819
3261,5,0,0,1820,1,0,1820
3262,4,1,0,1821,9,0,1821
3263,4,0,0,1822,3,0,1822
3264,11428,0,0,1822,4,1,1822
3265,3,0,0,1823,3,0,1823
3266,66890,100,0,1823,12,1,1823
3267,3,0,0,1824,3,0,1824
3268,3,0,0,1825,3,0,1825
3269,3,0,0,1826,3,0,1826
3270,825,0,0,1826,14,1,1826
3271,9,0,0,1825,8,1,1825
3272,9,0,0,1824,8,1,1824
4275,-400,0,0,2829,1,0,2829
4276,-399,0,0,2830,1,0,2830
4277,-398,0,0,2831,1,0,2831
4278,-397,0,0,2832,1,0,2832
4279,-396,0,0,2833,1,0,2833
4280,-395,0,0,2834,1,0,2834
4281,-394,0,0,2835,1,0,2835
4282,-393,0,0,2836,1,0,2836
4283,-392,0,0,2837,1,0,2837
4284,-391,0,0,2838,1,0,2838
4285,-390,0,0,2839,1,0,2839
4286,-389,0,0,2840,1,0,2840
4287,-388,0,0,2841,1,0,2841
4288,-387,0,0,2842,1,0,2842
4289,-386,0,0,2843,1,0,2843
4290,-385,0,0,2844,1,0,2844
4291,-384,0,0,2845,1,0,2845
4292,-383,0,0,2846,1,0,2846
4293,-382,0,0,2847,1,0,2847
4294,-381,0,0,2848,1,0,2848
4295,-380,0,0,2849,1,0,2849
4296,-379,0,0,2850,1,0,2850
4297,-378,0,0,2851,1,0,2851
4298,-377,0,0,2852,1,0,2852
4299,-376,0,0,2853,1,0,2853
4300,-375,0,0,2854,1,0,2854
4301,-374,0,0,2855,1,0,2855
4302,-373,0,0,2856,1,0,2856
4303,-372,0,0,2857,1,0,2857
4304,-371,0,0,2858,1,0,2858
4305,-370,0,0,2859,1,0,2859
4306,-369,0,0,2860,1,0,2860
4307,-368,0,0,2861,1,0,2861
4308,-367,0,0,2862,1,0,2862
4309,-366,0,0,2863,1,0,2863
4310,-365,0,0,2864,1,0,2864
4311,-364,0,0,2865,1,0,2865
4312,-363,0,0,2866,1,0,2866
4313,-362,0,0,2867,1,0,2867
4314,-361,0,0,2868,1,0,2868
4315,-360,0,0,2869,1,0,2869
4316,-359,0,0,2870,1,0,2870
4317,-358,0,0,2871,1,0,2871
4318,-357,0,0,2872,1,0,2872
4319,-356,0,0,2873,1,0,2873
4320,-355,0,0,2874,1,0,2874
4321,-354,0,0,2875,1,0,2875
4322,-353,0,0,2876,1,0,2876
4323,-352,0,0,2877,1,0,2877
4324,-351,0,0,2878,1,0,2878
4325,-350,0,0,2879,1,0,2879
4326,-349,0,0,2880,1,0,2880
4327,-348,0,0,2881,1,0,2881
4328,-347,0,0,2882,1,0,2882
4329,-346,0,0,2883,1,0,2883
4330,-345,0,0,2884,1,0,2884
4331,-344,0,0,2885,1,0,2885
4332,-343,0,0,2886,1,0,2886
4333,-342,0,0,2887,1,0,2887
4334,-341,0,0,2888,1,0,2888
4335,-340,0,0,2889,1,0,2889
4336,-339,0,0,2890,1,0,2890
4337,-338,0,0,2891,1,0,2891
4338,-337,0,0,2892,1,0,2892
4339,-336,0,0,2893,1,0,2893
4340,-335,0,0,2894,1,0,2894
4341,-334,0,0,2895,1,0,2895
4342,-333,0,0,2896,1,0,2896
4343,-332,0,0,2897,1,0,2897
4344,-331,0,0,2898,1,0,2898
4345,-330,0,0,2899,1,0,2899
4346,-329,0,0,2900,1,0,2900
4347,-328,0,0,2901,1,0,2901
4348,-327,0,0,2902,1,0,2902
4349,-326,0,0,2903,1,0,2903
4350,-325,0,0,2904,1,0,2904
4351,-324,0,0,2905,1,0,2905
4352,-323,0,0,2906,1,0,2906
4353,-322,0,0,2907,1,0,2907
4354,-321,0,0,2908,1,0,2908
4355,-320,0,0,2909,1,0,2909
4356,-319,0,0,2910,1,0,2910
4357,-318,0,0,2911,1,0,2911
4358,-317,0,0,2912,1,0,2912
4359,-316,0,0,2913,1,0,2913
4360,-315,0,0,2914,1,0,2914
4361,-314,0,0,2915,1,0,2915
4362,-313,0,0,2916,1,0,2916
4363,-312,0,0,2917,1,0,2917
4364,-311,0,0,2918,1,0,2918
4365,-310,0,0,2919,1,0,2919
4366,-309,0,0,2920,1,0,2920
4367,-308,0,0,2921,1,0,2921
4368,-307,0,0,2922,1,0,2922
4369,-306,0,0,2923,1,0,2923
4370,-305,0,0,2924,1,0,2924
4371,-304,0,0,2925,1,0,2925
4372,-303,0,0,2926,1,0,2926
4373,-302,0,0,2927,1,0,2927
4374,-301,0,0,2928,1,0,2928
4375,-300,0,0,2929,1,0,2929
4376,-299,0,0,2930,1,0,2930
4377,-298,0,0,2931,1,0,2931
4378,-297,0,0,2932,1,0,2932
4379,-296,0,0,2933,1,0,2933
4380,-295,0,0,2934,1,0,2934
4381,-294,0,0,2935,1,0,2935
4382,-293,0,0,2936,1,0,2936
4383,-292,0,0,2937,1,0,2937
4384,-291,0,0,2938,1,0,2938
4385,-290,0,0,2939,1,0,2939
4386,-289,0,0,2940,1,0,2940
4387,-288,0,0,2941,1,0,2941
4388,-287,0,0,2942,1,0,2942
4389,-286,0,0,2943,1,0,2943
4390,-285,0,0,2944,1,0,2944
4391,-284,0,0,2945,1,0,2945
4392,-283,0,0,2946,1,0,2946
4393,-282,0,0,2947,1,0,2947
4394,-281,0,0,2948,1,0,2948
4395,-280,0,0,2949,1,0,2949
4396,-279,0,0,2950,1,0,2950
4397,-278,0,0,2951,1,0,2951
4398,-277,0,0,2952,1,0,2952
4399,-276,0,0,2953,1,0,2953
4400,-275,0,0,2954,1,0,2954
4401,-274,0,0,2955,1,0,2955
4402,-273,0,0,2956,1,0,2956
4403,-272,0,0,2957,1,0,2957
4404,-271,0,0,2958,1,0,2958
4405,-270,0,0,2959,1,0,2959
4406,-269,0,0,2960,1,0,2960
4407,-268,0,0,2961,1,0,2961
4408,-267,0,0,2962,1,0,2962
4409,-266,0,0,2963,1,0,2963
4410,-265,0,0,2964,1,0,2964
4411,-264,0,0,2965,1,0,2965
4412,-263,0,0,2966,1,0,2966
4413,-262,0,0,2967,1,0,2967
4414,-261,0,0,2968,1,0,2968
4415,-260,0,0,2969,1,0,2969
4416,-259,0,0,2970,1,0,2970
4417,-258,0,0,2971,1,0,2971
4418,-257,0,0,2972,1,0,2972
4419,-256,0,0,2973,1,0,2973
4420,-255,0,0,2974,1,0,2974
4421,-254,0,0,2975,1,0,2975
4422,-253,0,0,2976,1,0,2976
4423,-252,0,0,2977,1,0,2977
4424,-251,0,0,2978,1,0,2978
4425,-250,0,0,2979,1,0,2979
4426,-249,0,0,2980,1,0,2980
4427,-248,0,0,2981,1,0,2981
4428,-247,0,0,2982,1,0,2982
4429,-246,0,0,2983,1,0,2983
4430,-245,0,0,2984,1,0,2984
4431,-244,0,0,2985,1,0,2985
4432,-243,0,0,2986,1,0,2986
4433,-242,0,0,2987,1,0,2987
4434,-241,0,0,2988,1,0,2988
4435,-240,0,0,2989,1,0,2989
4436,-239,0,0,2990,1,0,2990
4437,-238,0,0,2991,1,0,2991
4438,-237,0,0,2992,1,0,2992
4439,-236,0,0,2993,1,0,2993
4440,-235,0,0,2994,1,0,2994
4441,-234,0,0,2995,1,0,2995
4442,-233,0,0,2996,1,0,2996
4443,-232,0,0,2997,1,0,2997
4444,-231,0,0,2998,1,0,2998
4445,-230,0,0,2999,1,0,2999
4446,-229,0,0,3000,1,0,3000
4447,-228,0,0,3001,1,0,3001
4448,-227,0,0,3002,1,0,3002
4449,-226,0,0,3003,1,0,3003
4450,-225,0,0,3004,1,0,3004
4451,-224,0,0,3005,1,0,3005
4452,-223,0,0,3006,1,0,3006
4453,-222,0,0,3007,1,0,3007
4454,-221,0,0,3008,1,0,3008
4455,-220,0,0,3009,1,0,3009
4456,-219,0,0,3010,1,0,3010
4457,-218,0,0,3011,1,0,3011
4458,-217,0,0,3012,1,0,3012
4459,-216,0,0,3013,1,0,3013
4460,-215,0,0,3014,1,0,3014
4461,-214,0,0,3015,1,0,3015
4462,-213,0,0,3016,1,0,3016
4463,-212,0,0,3017,1,0,3017
4464,-211,0,0,3018,1,0,3018
4465,-210,0,0,3019,1,0,3019
4466,-209,0,0,3020,1,0,3020
4467,-208,0,0,3021,1,0,3021
4468,-207,0,0,3022,1,0,3022
4469,-206,0,0,3023,1,0,3023
4470,-205,0,0,3024,1,0,3024
4471,-204,0,0,3025,1,0,3025
4472,-203,0,0,3026,1,0,3026
4473,-202,0,0,3027,1,0,3027
4474,-201,0,0,3028,1,0,3028
4475,-200,0,0,3029,1,0,3029
4476,-199,0,0,3030,1,0,3030
4477,-198,0,0,3031,1,0,3031
4478,-197,0,0,3032,1,0,3032
4479,-196,0,0,3033,1,0,3033
4480,-195,0,0,3034,1,0,3034
4481,-194,0,0,3035,1,0,3035
4482,-193,0,0,3036,1,0,3036
4483,-192,0,0,3037,1,0,3037
4484,-191,0,0,3038,1,0,3038
4485,-190,0,0,3039,1,0,3039
4486,-189,0,0,3040,1,0,3040
4487,-188,0,0,3041,1,0,3041
4488,-187,0,0,3042,1,0,3042
4489,-186,0,0,3043,1,0,3043
4490,-185,0,0,3044,1,0,3044
4491,-184,0,0,3045,1,0,3045
4492,-183,0,0,3046,1,0,3046
4493,-182,0,0,3047,1,0,3047
4494,-181,0,0,3048,1,0,3048
4495,-180,0,0,3049,1,0,3049
4496,-179,0,0,3050,1,0,3050
4497,-178,0,0,3051,1,0,3051
4498,-177,0,0,3052,1,0,3052
4499,-176,0,0,3053,1,0,3053
4500,-175,0,0,3054,1,0,3054
4501,-174,0,0,3055,1,0,3055
4502,-173,0,0,3056,1,0,3056
4503,-172,0,0,3057,1,0,3057
4504,-171,0,0,3058,1,0,3058
4505,-170,0,0,3059,1,0,3059
4506,-169,0,0,3060,1,0,3060
4507,-168,0,0,3061,1,0,3061
4508,-167,0,0,3062,1,0,3062
4509,-166,0,0,3063,1,0,3063
4510,-165,0,0,3064,1,0,3064
4511,-164,0,0,3065,1,0,3065
4512,-163,0,0,3066,1,0,3066
4513,-162,0,0,3067,1,0,3067
4514,-161,0,0,3068,1,0,3068
4515,-160,0,0,3069,1,0,3069
4516,-159,0,0,3070,1,0,3070
4517,-158,0,0,3071,1,0,3071
4518,-157,0,0,3072,1,0,3072
4519,-156,0,0,3073,1,0,3073
4520,-155,0,0,3074,1,0,3074
4521,-154,0,0,3075,1,0,3075
4522,-153,0,0,3076,1,0,3076
4523,-152,0,0,3077,1,0,3077
4524,-151,0,0,3078,1,0,3078
4525,-150,0,0,3079,1,0,3079
4526,-149,0,0,3080,1,0,3080
4527,-148,0,0,3081,1,0,3081
4528,-147,0,0,3082,1,0,3082
4529,-146,0,0,3083,1,0,3083
4530,-145,0,0,3084,1,0,3084
4531,-144,0,0,3085,1,0,3085
4532,-143,0,0,3086,1,0,3086
4533,-142,0,0,3087,1,0,3087
4534,-141,0,0,3088,1,0,3088
4535,-140,0,0,3089,1,0,3089
4536,-139,0,0,3090,1,0,3090
4537,-138,0,0,3091,1,0,3091
4538,-137,0,0,3092,1,0,3092
4539,-136,0,0,3093,1,0,3093
4540,-135,0,0,3094,1,0,3094
4541,-134,0,0,3095,1,0,3095
4542,-133,0,0,3096,1,0,3096
4543,-132,0,0,3097,1,0,3097
4544,-131,0,0,3098,1,0,3098
4545,-130,0,0,3099,1,0,3099
4546,-129,0,0,3100,1,0,3100
4547,-128,0,0,3101,1,0,3101
4548,-127,0,0,3102,1,0,3102
4549,-126,0,0,3103,1,0,3103
4550,-125,0,0,3104,1,0,3104
4551,-124,0,0,3105,1,0,3105
4552,-123,0,0,3106,1,0,3106
4553,-122,0,0,3107,1,0,3107
4554,-121,0,0,3108,1,0,3108
4555,-120,0,0,3109,1,0,3109
4556,-119,0,0,3110,1,0,3110
4557,-118,0,0,3111,1,0,3111
4558,-117,0,0,3112,1,0,3112
4559,-116,0,0,3113,1,0,3113
4560,-115,0,0,3114,1,0,3114
4561,-114,0,0,3115,1,0,3115
4562,-113,0,0,3116,1,0,3116
4563,-112,0,0,3117,1,0,3117
4564,-111,0,0,3118,1,0,3118
4565,-110,0,0,3119,1,0,3119
4566,-109,0,0,3120,1,0,3120
4567,-108,0,0,3121,1,0,3121
4568,-107,0,0,3122,1,0,3122
4569,-106,0,0,3123,1,0,3123
4570,-105,0,0,3124,1,0,3124
4571,-104,0,0,3125,1,0,3125
4572,-103,0,0,3126,1,0,3126
4573,-102,0,0,3127,1,0,3127
4574,-101,0,0,3128,1,0,3128
4576,201,0,0,3130,1,0,3130
4577,202,0,0,3131,1,0,3131
4578,203,0,0,3132,1,0,3132
4579,204,0,0,3133,1,0,3133
4580,205,0,0,3134,1,0,3134
4581,206,0,0,3135,1,0,3135
4582,207,0,0,3136,1,0,3136
4583,208,0,0,3137,1,0,3137
4584,209,0,0,3138,1,0,3138
4585,210,0,0,3139,1,0,3139
4586,211,0,0,3140,1,0,3140
4587,212,0,0,3141,1,0,3141
4588,213,0,0,3142,1,0,3142
4589,214,0,0,3143,1,0,3143
4590,215,0,0,3144,1,0,3144
4591,216,0,0,3145,1,0,3145
4592,217,0,0,3146,1,0,3146
4593,218,0,0,3147,1,0,3147
4594,219,0,0,3148,1,0,3148
4595,220,0,0,3149,1,0,3149
4596,221,0,0,3150,1,0,3150
4597,222,0,0,3151,1,0,3151
4598,223,0,0,3152,1,0,3152
4599,224,0,0,3153,1,0,3153
4600,225,0,0,3154,1,0,3154
4601,226,0,0,3155,1,0,3155
4602,227,0,0,3156,1,0,3156
4603,228,0,0,3157,1,0,3157
4604,229,0,0,3158,1,0,3158
4605,230,0,0,3159,1,0,3159
4606,231,0,0,3160,1,0,3160
4607,232,0,0,3161,1,0,3161
4608,233,0,0,3162,1,0,3162
4609,234,0,0,3163,1,0,3163
4610,235,0,0,3164,1,0,3164
4611,236,0,0,3165,1,0,3165
4612,237,0,0,3166,1,0,3166
4613,238,0,0,3167,1,0,3167
4614,239,0,0,3168,1,0,3168
4615,240,0,0,3169,1,0,3169
4616,241,0,0,3170,1,0,3170
4617,242,0,0,3171,1,0,3171
4618,243,0,0,3172,1,0,3172
4619,244,0,0,3173,1,0,3173
4620,245,0,0,3174,1,0,3174
4621,246,0,0,3175,1,0,3175
4622,247,0,0,3176,1,0,3176
4623,248,0,0,3177,1,0,3177
4624,249,0,0,3178,1,0,3178
4625,250,0,0,3179,1,0,3179
4626,251,0,0,3180,1,0,3180
4627,252,0,0,3181,1,0,3181
4628,253,0,0,3182,1,0,3182
4629,254,0,0,3183,1,0,3183
4630,255,0,0,3184,1,0,3184
4631,256,0,0,3185,1,0,3185
4632,257,0,0,3186,1,0,3186
4633,258,0,0,3187,1,0,3187
4634,259,0,0,3188,1,0,3188
4635,260,0,0,3189,1,0,3189
4636,261,0,0,3190,1,0,3190
4637,262,0,0,3191,1,0,3191
4638,263,0,0,3192,1,0,3192
4639,264,0,0,3193,1,0,3193
4640,265,0,0,3194,1,0,3194
4641,266,0,0,3195,1,0,3195
4642,267,0,0,3196,1,0,3196
4643,268,0,0,3197,1,0,3197
4644,269,0,0,3198,1,0,3198
4645,270,0,0,3199,1,0,3199
4646,271,0,0,3200,1,0,3200
4647,272,0,0,3201,1,0,3201
4648,273,0,0,3202,1,0,3202
4649,274,0,0,3203,1,0,3203
4650,275,0,0,3204,1,0,3204
4651,276,0,0,3205,1,0,3205
4652,277,0,0,3206,1,0,3206
4653,278,0,0,3207,1,0,3207
4654,279,0,0,3208,1,0,3208
4655,280,0,0,3209,1,0,3209
4656,281,0,0,3210,1,0,3210
4657,282,0,0,3211,1,0,3211
4658,283,0,0,3212,1,0,3212
4659,284,0,0,3213,1,0,3213
4660,285,0,0,3214,1,0,3214
4661,286,0,0,3215,1,0,3215
4662,287,0,0,3216,1,0,3216
4663,288,0,0,3217,1,0,3217
4664,289,0,0,3218,1,0,3218
4665,290,0,0,3219,1,0,3219
4666,291,0,0,3220,1,0,3220
4667,292,0,0,3221,1,0,3221
4668,293,0,0,3222,1,0,3222
4669,294,0,0,3223,1,0,3223
4670,295,0,0,3224,1,0,3224
4671,296,0,0,3225,1,0,3225
4672,297,0,0,3226,1,0,3226
4673,298,0,0,3227,1,0,3227
4674,299,0,0,3228,1,0,3228
4675,300,0,0,3229,1,0,3229
4676,301,0,0,3230,1,0,3230
4677,302,0,0,3231,1,0,3231
4678,303,0,0,3232,1,0,3232
4679,304,0,0,3233,1,0,3233
4680,305,0,0,3234,1,0,3234
4681,306,0,0,3235,1,0,3235
4682,307,0,0,3236,1,0,3236
4683,308,0,0,3237,1,0,3237
4684,309,0,0,3238,1,0,3238
4685,310,0,0,3239,1,0,3239
4686,311,0,0,3240,1,0,3240
4687,312,0,0,3241,1,0,3241
4688,313,0,0,3242,1,0,3242
4689,314,0,0,3243,1,0,3243
4690,315,0,0,3244,1,0,3244
4691,316,0,0,3245,1,0,3245
4692,317,0,0,3246,1,0,3246
4693,318,0,0,3247,1,0,3247
4694,319,0,0,3248,1,0,3248
4695,320,0,0,3249,1,0,3249
4696,321,0,0,3250,1,0,3250
4697,322,0,0,3251,1,0,3251
4698,323,0,0,3252,1,0,3252
4699,324,0,0,3253,1,0,3253
4700,325,0,0,3254,1,0,3254
4701,326,0,0,3255,1,0,3255
4702,327,0,0,3256,1,0,3256
4703,328,0,0,3257,1,0,3257
4704,329,0,0,3258,1,0,3258
4705,330,0,0,3259,1,0,3259
4706,331,0,0,3260,1,0,3260
4707,332,0,0,3261,1,0,3261
4708,333,0,0,3262,1,0,3262
4709,334,0,0,3263,1,0,3263
4710,335,0,0,3264,1,0,3264
4711,336,0,0,3265,1,0,3265
4712,337,0,0,3266,1,0,3266
4713,338,0,0,3267,1,0,3267
4714,339,0,0,3268,1,0,3268
4715,340,0,0,3269,1,0,3269
4716,341,0,0,3270,1,0,3270
4717,342,0,0,3271,1,0,3271
4718,343,0,0,3272,1,0,3272
4719,344,0,0,3273,1,0,3273
4720,345,0,0,3274,1,0,3274
4721,346,0,0,3275,1,0,3275
4722,347,0,0,3276,1,0,3276
4723,348,0,0,3277,1,0,3277
4724,349,0,0,3278,1,0,3278
4725,350,0,0,3279,1,0,3279
4726,351,0,0,3280,1,0,3280
4727,352,0,0,3281,1,0,3281
4728,353,0,0,3282,1,0,3282
4729,354,0,0,3283,1,0,3283
4730,355,0,0,3284,1,0,3284
4731,356,0,0,3285,1,0,3285
4732,357,0,0,3286,1,0,3286
4733,358,0,0,3287,1,0,3287
4734,359,0,0,3288,1,0,3288
4735,360,0,0,3289,1,0,3289
4736,361,0,0,3290,1,0,3290
4737,362,0,0,3291,1,0,3291
4738,363,0,0,3292,1,0,3292
4739,364,0,0,3293,1,0,3293
4740,365,0,0,3294,1,0,3294
4741,366,0,0,3295,1,0,3295
4742,367,0,0,3296,1,0,3296
4743,368,0,0,3297,1,0,3297
4744,369,0,0,3298,1,0,3298
4745,370,0,0,3299,1,0,3299
4746,371,0,0,3300,1,0,3300
4747,372,0,0,3301,1,0,3301
4748,373,0,0,3302,1,0,3302
4749,374,0,0,3303,1,0,3303
4750,375,0,0,3304,1,0,3304
4751,376,0,0,3305,1,0,3305
4752,377,0,0,3306,1,0,3306
4753,378,0,0,3307,1,0,3307
4754,379,0,0,3308,1,0,3308
4755,380,0,0,3309,1,0,3309
4756,381,0,0,3310,1,0,3310
4757,382,0,0,3311,1,0,3311
4758,383,0,0,3312,1,0,3312
4759,384,0,0,3313,1,0,3313
4760,385,0,0,3314,1,0,3314
4761,386,0,0,3315,1,0,3315
4762,387,0,0,3316,1,0,3316
4763,388,0,0,3317,1,0,3317
4764,389,0,0,3318,1,0,3318
4765,390,0,0,3319,1,0,3319
4766,391,0,0,3320,1,0,3320
4767,392,0,0,3321,1,0,3321
4768,393,0,0,3322,1,0,3322
4769,394,0,0,3323,1,0,3323
4770,395,0,0,3324,1,0,3324
4771,396,0,0,3325,1,0,3325
4772,397,0,0,3326,1,0,3326
4773,398,0,0,3327,1,0,3327
4774,399,0,0,3328,1,0,3328
4775,400,0,0,3329,1,0,3329
4777,4,0,0,3330,3,0,3330
4778,3,0,0,3330,1,1,3330
4779,6,0,0,3330,9,2,3330
4780,55475,0,0,3330,12,3,3330
4781,1,0,0,3331,1,0,3331
4782,6,0,0,3332,1,0,3332
4783,7,0,0,3333,1,0,3333
4784,8,0,0,3334,1,0,3334
4785,13187,0,0,1816,4,1,1816
4786,13185,0,0,3331,4,1,3331
4787,13186,0,0,1817,4,1,1817
4788,13208,0,0,1819,4,1,1819
4789,13217,0,0,1818,4,1,1818
4790,13218,0,0,1820,4,1,1820
4791,13236,0,0,3332,4,1,3332
4792,13237,0,0,3333,4,1,3333
4793,13238,0,0,3334,4,1,3334
4795,4,0,0,3336,3,0,3336
4796,66892,0,0,3336,12,1,3336
4797,12,0,0,3336,9,2,3336
4798,11428,10,0,3336,4,3,3336
4799,4,0,0,3337,3,0,3337
4800,66892,0,0,3337,12,1,3337
4801,12,0,0,3337,9,2,3337
4802,13239,10,0,3337,4,3,3337
4803,3,0,0,3338,3,0,3338
4804,66890,100,0,3338,12,1,3338
4805,12,0,0,3338,9,2,3338
4806,13239,10,0,3338,4,3,3338
4807,3,0,0,3339,3,0,3339
4808,66890,100,0,3339,12,1,3339
4809,12,0,0,3339,9,2,3339
4810,11428,10,0,3339,4,3,3339
4812,2,0,0,3340,1,0,3340
4813,6,0,0,3340,9,1,3340
4814,8,0,0,3341,1,0,3341
4815,2,0,0,3341,8,1,3341
4816,1047,1000,0,3342,13,0,3342
4817,32,2500,0,3343,2,0,3343
4818,40,5000,0,3343,2,1,3343
4819,13152,0,0,3343,5,2,3343
4820,32,1250,0,3344,2,0,3344
4821,40,6250,0,3344,2,1,3344
4822,13152,0,0,3344,5,2,3344
4823,32,0,0,3345,2,0,3345
4824,40,7500,0,3345,2,1,3345
4825,13152,0,0,3345,5,2,3345
4826,32,2500,0,3346,2,0,3346
4827,49,5000,0,3346,2,1,3346
4828,13151,0,0,3346,5,2,3346
4829,32,1250,0,3347,2,0,3347
4830,49,6250,0,3347,2,1,3347
4831,13151,0,0,3347,5,2,3347
4832,32,0,0,3348,2,0,3348
4833,49,7500,0,3348,2,1,3348
4834,13151,0,0,3348,5,2,3348
4835,32,2500,0,3349,2,0,3349
4836,36,5000,0,3349,2,1,3349
4837,13150,0,0,3349,5,2,3349
4838,32,1250,0,3350,2,0,3350
4839,36,6250,0,3350,2,1,3350
4840,13150,0,0,3350,5,2,3350
4841,49,2500,0,3351,2,0,3351
4842,32,5000,0,3351,2,1,3351
4843,13151,0,0,3351,5,2,3351
4844,49,1250,0,3352,2,0,3352
4845,32,6250,0,3352,2,1,3352
4846,13151,0,0,3352,5,2,3352
4847,32,0,0,3353,2,0,3353
4848,36,7500,0,3353,2,1,3353
4849,13150,0,0,3353,5,2,3353
4850,49,0,0,3354,2,0,3354
4851,32,7500,0,3354,2,1,3354
4852,13151,0,0,3354,5,2,3354
4853,49,2500,0,3355,2,0,3355
4854,36,5000,0,3355,2,1,3355
4855,13156,0,0,3355,5,2,3355
4856,49,1250,0,3356,2,0,3356
4857,36,6250,0,3356,2,1,3356
4858,13156,0,0,3356,5,2,3356
4859,49,0,0,3357,2,0,3357
4860,36,7500,0,3357,2,1,3357
4861,13156,0,0,3357,5,2,3357
4862,49,2500,0,3358,2,0,3358
4863,40,5000,0,3358,2,1,3358
4864,13161,0,0,3358,5,2,3358
4865,49,1250,0,3359,2,0,3359
4866,40,6250,0,3359,2,1,3359
4867,13161,0,0,3359,5,2,3359
4868,49,0,0,3360,2,0,3360
4869,40,7500,0,3360,2,1,3360
4870,13161,0,0,3360,5,2,3360
4871,40,2500,0,3361,2,0,3361
4872,32,5000,0,3361,2,1,3361
4873,13152,0,0,3361,5,2,3361
4874,40,1250,0,3362,2,0,3362
4875,32,6250,0,3362,2,1,3362
4876,13152,0,0,3362,5,2,3362
4877,40,0,0,3363,2,0,3363
4878,32,7500,0,3363,2,1,3363
4879,13152,0,0,3363,5,2,3363
4880,40,2500,0,3364,2,0,3364
4881,36,5000,0,3364,2,1,3364
4882,13157,0,0,3364,5,2,3364
4883,40,1250,0,3365,2,0,3365
4884,36,6250,0,3365,2,1,3365
4885,13157,0,0,3365,5,2,3365
