id,desc,pad2,pad1,pad0,name,dmg_range,item_damage_modifier,stat_socket_mul_1,stat_socket_mul_2,stat_socket_mul_3,stat_socket_mul_4,stat_socket_mul_5,stat_socket_mul_6,stat_socket_mul_7,stat_socket_mul_8,stat_socket_mul_9,stat_socket_mul_10,stat_alloc_1,stat_alloc_2,stat_alloc_3,stat_alloc_4,stat_alloc_5,stat_alloc_6,stat_alloc_7,stat_alloc_8,stat_alloc_9,stat_alloc_10,flags_1,flags_2,flags_3,flags_4,faction_conv_id,gem_props,socket_bonus,rand_suffix,rand_prop,delay,scale_stat_dist,ilevel,class_mask,damage_type,stat_type_1,stat_type_2,stat_type_3,stat_type_4,stat_type_5,stat_type_6,stat_type_7,stat_type_8,stat_type_9,stat_type_10,inv_type,quality
163250,,,,,7th Legionnaire's Hauberk,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,5,2
163251,,,,,7th Legionnaire's Vest,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,40,-1,-1,-1,-1,-1,-1,5,2
163252,,,,,7th Legionnaire's Wargreaves,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,36,40,-1,-1,-1,-1,-1,-1,8,2
163253,,,,,7th Legionnaire's Slippers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,49,32,-1,-1,-1,-1,-1,-1,8,2
163254,,,,,7th Legionnaire's Footguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,36,-1,-1,-1,-1,-1,-1,8,2
163255,,,,,7th Legionnaire's Treads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,40,-1,-1,-1,-1,-1,-1,8,2
163256,,,,,7th Legionnaire's Gloves,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,10,2
163257,,,,,7th Legionnaire's Crushers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,49,40,-1,-1,-1,-1,-1,-1,10,2
163258,,,,,7th Legionnaire's Mitts,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,36,40,-1,-1,-1,-1,-1,-1,10,2
163259,,,,,7th Legionnaire's Grasps,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,49,-1,-1,-1,-1,-1,-1,10,2
163260,,,,,7th Legionnaire's Cowl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,49,40,-1,-1,-1,-1,-1,-1,1,2
163261,,,,,7th Legionnaire's Warhelm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,32,-1,-1,-1,-1,-1,-1,1,2
163262,,,,,7th Legionnaire's Guise,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,36,-1,-1,-1,-1,-1,-1,1,2
163263,,,,,7th Legionnaire's Chausses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,49,36,-1,-1,-1,-1,-1,-1,7,2
163264,,,,,7th Legionnaire's Legwraps,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,36,32,-1,-1,-1,-1,-1,-1,7,2
163265,,,,,7th Legionnaire's Leggings,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,40,-1,-1,-1,-1,-1,-1,7,2
163266,,,,,7th Legionnaire's Britches,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,49,-1,-1,-1,-1,-1,-1,7,2
163267,,,,,7th Legionnaire's Shoulderguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,32,-1,-1,-1,-1,-1,-1,3,2
163268,,,,,7th Legionnaire's Plate Mantle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,36,49,-1,-1,-1,-1,-1,-1,3,2
163269,,,,,7th Legionnaire's Mantle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,49,36,-1,-1,-1,-1,-1,-1,3,2
163270,,,,,7th Legionnaire's Chain Mantle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,40,-1,-1,-1,-1,-1,-1,3,2
163271,,,,,7th Legionnaire's Waistguard,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,49,32,-1,-1,-1,-1,-1,-1,6,2
163272,,,,,7th Legionnaire's Waistwrap,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,36,49,-1,-1,-1,-1,-1,-1,6,2
163273,,,,,7th Legionnaire's Clasp,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,6,2
163274,,,,,7th Legionnaire's Strap,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,40,-1,-1,-1,-1,-1,-1,6,2
163275,,,,,7th Legionnaire's Cuffs,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,49,32,-1,-1,-1,-1,-1,-1,9,2
163276,,,,,7th Legionnaire's Wristguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,36,40,-1,-1,-1,-1,-1,-1,9,2
163277,,,,,7th Legionnaire's Bindings,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,36,-1,-1,-1,-1,-1,-1,9,2
163278,,,,,7th Legionnaire's Bracers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,40,-1,-1,-1,-1,-1,-1,9,2
163280,,,,,Honorbound Artificer's Robes,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,32,49,-1,-1,-1,-1,-1,-1,20,2
163281,,,,,Honorbound Centurion's Chestguard,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,40,32,-1,-1,-1,-1,-1,-1,5,2
163282,,,,,Honorbound Vanguard's Chainmail,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,5,2
163283,,,,,Honorbound Outrider's Tunic,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,40,-1,-1,-1,-1,-1,-1,5,2
163284,,,,,Honorbound Centurion's Stompers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,32,40,-1,-1,-1,-1,-1,-1,8,2
163285,,,,,Honorbound Artificer's Sandals,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,40,32,-1,-1,-1,-1,-1,-1,8,2
163286,,,,,Honorbound Vanguard's Footguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,36,-1,-1,-1,-1,-1,-1,8,2
163287,,,,,Honorbound Outrider's Treads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,49,-1,-1,-1,-1,-1,-1,8,2
163288,,,,,Honorbound Outrider's Grasps,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,10,2
163289,,,,,Honorbound Centurion's Crushers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,40,49,-1,-1,-1,-1,-1,-1,10,2
163290,,,,,Honorbound Artificer's Handwraps,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,32,40,-1,-1,-1,-1,-1,-1,10,2
163291,,,,,Honorbound Vanguard's Strikers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,49,-1,-1,-1,-1,-1,-1,10,2
163292,,,,,Honorbound Artificer's Crown,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,40,49,-1,-1,-1,-1,-1,-1,1,2
163293,,,,,Honorbound Vanguard's Warhelm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,32,-1,-1,-1,-1,-1,-1,1,2
163294,,,,,Honorbound Outrider's Headcover,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,36,-1,-1,-1,-1,-1,-1,1,2
163295,,,,,Honorbound Centurion's Chausses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,40,36,-1,-1,-1,-1,-1,-1,7,2
163296,,,,,Honorbound Artificer's Legwraps,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,32,36,-1,-1,-1,-1,-1,-1,7,2
163297,,,,,Honorbound Vanguard's Legguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,40,-1,-1,-1,-1,-1,-1,7,2
163298,,,,,Honorbound Outrider's Pants,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,49,-1,-1,-1,-1,-1,-1,7,2
163299,,,,,Honorbound Outrider's Shoulderpads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,32,-1,-1,-1,-1,-1,-1,3,2
163300,,,,,Honorbound Centurion's Spaulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,32,49,-1,-1,-1,-1,-1,-1,3,2
163301,,,,,Honorbound Artificer's Shoulderpads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,40,36,-1,-1,-1,-1,-1,-1,3,2
163302,,,,,Honorbound Vanguard's Spaulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,49,-1,-1,-1,-1,-1,-1,3,2
163303,,,,,Honorbound Centurion's Waistguard,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,40,32,-1,-1,-1,-1,-1,-1,6,2
163304,,,,,Honorbound Vanguard's Waistcord,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,6,2
163305,,,,,Honorbound Outrider's Strap,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,40,-1,-1,-1,-1,-1,-1,6,2
163306,,,,,Honorbound Artificer's Cuffs,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,40,32,-1,-1,-1,-1,-1,-1,9,2
163307,,,,,Honorbound Centurion's Vambraces,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,32,40,-1,-1,-1,-1,-1,-1,9,2
163308,,,,,Honorbound Vanguard's Bindings,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,36,-1,-1,-1,-1,-1,-1,9,2
163309,,,,,Honorbound Outrider's Bracers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,49,-1,-1,-1,-1,-1,-1,9,2
163310,,,,,Honorbound Artificer's Waistwrap,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,32,49,-1,-1,-1,-1,-1,-1,6,2
163311,,,,,7th Legionnaire's Shroud,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,49,36,-1,-1,-1,-1,-1,-1,16,2
163312,,,,,7th Legionnaire's Shawl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,40,36,-1,-1,-1,-1,-1,-1,16,2
163337,,,,,7th Legionnaire's Amice,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,49,36,-1,-1,-1,-1,-1,-1,3,2
163338,,,,,7th Legionnaire's Epaulettes,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,49,36,-1,-1,-1,-1,-1,-1,3,2
163339,,,,,7th Legionnaire's Hood,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,49,40,-1,-1,-1,-1,-1,-1,1,2
163340,,,,,7th Legionnaire's Circlet,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,49,40,-1,-1,-1,-1,-1,-1,1,2
163341,,,,,7th Legionnaire's Handwraps,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,36,40,-1,-1,-1,-1,-1,-1,10,2
163342,,,,,7th Legionnaire's Cord,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,36,49,-1,-1,-1,-1,-1,-1,6,2
163343,,,,,7th Legionnaire's Sash,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,36,49,-1,-1,-1,-1,-1,-1,6,2
163344,,,,,7th Legionnaire's Cape,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,36,32,-1,-1,-1,-1,-1,-1,16,2
163345,,,,,7th Legionnaire's Leather Drape,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,32,36,-1,-1,-1,-1,-1,-1,16,2
163346,,,,,Warfront Gear Drape,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,49,36,-1,-1,-1,-1,-1,-1,16,2
163347,,,,,7th Legionnaire's Long Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,40,36,-1,-1,-1,-1,-1,-1,16,2
163348,,,,,Warfront Gear Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,36,32,-1,-1,-1,-1,-1,-1,16,2
163349,,,,,7th Legionnaire's Chain Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,32,36,-1,-1,-1,-1,-1,-1,16,2
163350,,,,,7th Legionnaire's Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,49,36,-1,-1,-1,-1,-1,-1,16,2
163351,,,,,7th Legionnaire's Chain Drape,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,40,36,-1,-1,-1,-1,-1,-1,16,2
163352,,,,,7th Legionnaire's Steel Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,36,32,-1,-1,-1,-1,-1,-1,16,2
163353,,,,,7th Legionnaire's Greatcloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,32,36,-1,-1,-1,-1,-1,-1,16,2
163354,,,,,7th Legionnaire's War Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,49,36,-1,-1,-1,-1,-1,-1,16,2
163355,,,,,7th Legionnaire's Bloody Drape,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,40,36,-1,-1,-1,-1,-1,-1,16,2
163356,,,,,Honorbound Artificer's Drape,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,36,32,-1,-1,-1,-1,-1,-1,16,2
